Product Type,Product Name,Product Code,Category Code,Subcategory Code,Make & Model,Cost,Price,Quantity,Alert Quantity, Supplier,Tax Rate Name,Tax Method,Image,Details
Standard,Zoom Coupling Post,2730,MISC,,C001F,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,A5300124A00000
Standard,Diaphragm Assy,2731,MISC,,F004E,0,10.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004E0000+A82
Standard,Operating Lever B Assy,2732,MISC,,F004E,0,1.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004E0000-A06
Standard,Main Circuit Board Assy,2733,MISC,,F004E,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004E0000+A94
Standard,Rear Barrel Assy,2734,MISC,,F004E,0,0.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004E0000+A98
Standard,Rear Masking Barrel,2735,MISC,,F004E,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A4000865-00000
Standard,Middle Barrel Assy,2736,MISC,,F004E,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004E0000+A93
Standard,Rear Barrel Assy (incld.window),2737,MISC,,F004E,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004E0000+A88
Standard,3G Lens Assy,2738,MISC,,F004E,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004E0000+A83
Standard,Middle Lens Assy,2739,MISC,,F004E,0,19.6,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004E0000+A97
Standard,VC Broadcast Board,2740,MISC,,F004E/N,0,0.4,0,5,Own Stock,No Tax,exclusive,no_image.png,A6000153-00000
Standard,Switch Assy,2741,MISC,,F004E/N,0,75.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004E0000+A96
Standard,Focus Window,2742,MISC,,F004E/N,0,11.7,0,5,Own Stock,No Tax,exclusive,no_image.png,A4000840-00000
Standard,VC Assy,2743,MISC,,F004E/N,0,0.9,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004E0000-A13
Standard,Focus Coupling Post 3.82,2744,MISC,,F004E/N/S,0,2.9,0,5,Own Stock,No Tax,exclusive,no_image.png,A5300092C00000
Standard,Post Screw B3C,2745,MISC,,F004E/N/S,0,15.1,0,5,Own Stock,No Tax,exclusive,no_image.png,A5900016-0000A
Standard,Diaphragm Fixed Post,2746,MISC,,F004E/N/S,0,23.9,0,5,Own Stock,No Tax,exclusive,no_image.png,A5300093-00000
Standard,3G-4G Post Screw,2747,MISC,,F004E/N/S,0,174.7,0,5,Own Stock,No Tax,exclusive,no_image.png,A5900180-00000
Standard,Filter Thread Frame Assy,2748,MISC,,F004E/N/S,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004E0000+A90
Standard,1G Adjustment Washer A T=0.2,2749,MISC,,F004E/N/S,0,7.8,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300118A00000
Standard,MF Sensor Board Assy,2750,MISC,,F004E/N/S,0,3.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004E0000+A86
Standard,Filter Thread Frame Fixed Post,2751,MISC,,F004E/N/S,0,57.0,0,5,Own Stock,No Tax,exclusive,no_image.png,A5300091-00000
Standard,Focus Ring Assy,2752,MISC,,F004E/N/S,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004E0000-A08
Standard,Focus Brush,2753,MISC,,F004E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,A3200252-00000
Standard,Focus Scale Ring Assy,2754,MISC,,F004E/N/S,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004E0000+A92
Standard,2G Post Screw,2755,MISC,,F004E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,A5900179-00000
Standard,2G Lens Assy,2756,MISC,,F004E/N/S,0,3.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004E0000+A85
Standard,2G Lens Spring,2757,MISC,,F004E/N/S,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,A5000067-00000
Standard,4G Lens Assy,2758,MISC,,F004E/N/S,0,2.4,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004E0000+A84
Standard,Focus Rubber,2759,MISC,,F004E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,A5A00480-00000
Standard,Mount Assy,2760,MISC,,F004N,0,51.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004N0000+A86
Standard,Earth Spring,2761,MISC,,F004N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,A5A00124-00000
Standard,Rear Masking Barrel,2762,MISC,,F004N,0,3.0,0,5,Own Stock,No Tax,exclusive,no_image.png,A4000893-00000
Standard,Diaphragm Assy,2763,MISC,,F004N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004N0000+A81
Standard,3G Lens Assy,2764,MISC,,F004N,0,53.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004N0000+A82
Standard,Operating Lever B Assy,2765,MISC,,F004N,0,1.4,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004N0000+A83
Standard,Main Circuit Board Assy,2766,MISC,,F004N,0,34.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004N0000+A84
Standard,Rear Barrel Assy,2767,MISC,,F004N,0,0.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004N0000+A89
Standard,Back Adjustment Washer D T=0.1,2768,MISC,,F004N,0,10.9,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300123D00010
Standard,Back Adjustment Washer E T=0.2,2769,MISC,,F004N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300123E00010
Standard,Back Adjustment Washer F T=0.3,2770,MISC,,F004N,0,0.8,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300123F00010
Standard,Back Adjustment Washer G T=0.5,2771,MISC,,F004N,0,8.1,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300123G00010
Standard,Back Adjustment Washer C T=0.05,2772,MISC,,F004N,0,24.0,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300123C00010
Standard,Middle Lens Assy,2773,MISC,,F004N,0,0.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004N0000+A87
Standard,Acetate Tape 13X5,2774,MISC,,F004N/S,0,73.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A5A00679-00000
Standard,Back Adjustment Washer C T=0.5,2775,MISC,,F004S,0,11.7,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300125A00000
Standard,Diaphragm Assy,2776,MISC,,F004S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004S0000+A81
Standard,Operating Lever B Assy,2777,MISC,,F004S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004S0000+A82
Standard,G11/12 Lens Frame Assy,2778,MISC,,F004S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004S0000+A83
Standard,Main Circuit Board Assy,2779,MISC,,F004S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004S0000+A84
Standard,Rear Barrel Assy,2780,MISC,,F004S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004S0000+A85
Standard,Switch Assy,2781,MISC,,F004S,0,165.8,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004S0000+A86
Standard,Back Adjustment Washer D T=0.3,2782,MISC,,F004S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300125B00000
Standard,Back Adjustment Washer F T=0.1,2783,MISC,,F004S,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300125D00000
Standard,Back Adjustment Washer E T=0.2,2784,MISC,,F004S,0,7.7,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300125C00000
Standard,Back Adjustment Washer G T=0.05,2785,MISC,,F004S,0,0.4,0,5,Own Stock,No Tax,exclusive,no_image.png,A3300125E00000
Standard,Mount Assy,2786,MISC,,F004S,0,23.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004S0000+A87
Standard,Rear Masking Barrel,2787,MISC,,F004S,0,52.4,0,5,Own Stock,No Tax,exclusive,no_image.png,A4000932-00010
Standard,Middle Lens Assy,2788,MISC,,F004S,0,12.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AF004S0000+A88
Standard,Diaphragm Assy,2789,MISC,,F012E,0,9.9,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012E0000+A81
Standard,Rear Barrel Assy,2790,MISC,,F012E,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012E0000+A82
Standard,Main Circuit Board Assy,2791,MISC,,F012E,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012E0000+A83
Standard,Brand Ring Assy,2792,MISC,,F012E,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012E0000+A84
Standard,Mount Assy,2793,MISC,,F012E,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012E0000+A86
Standard,Contact Circuit Board Assy,2794,MISC,,F012E,0,14.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012E0000+A85
Standard,"Adjustment Washer D T= 0,08",2795,MISC,,F012E/N,0,1.7,0,5,Own Stock,No Tax,exclusive,no_image.png,071A000174D0
Standard,Adjustment Washer T=0.04,2796,MISC,,F012E/N,0,168.3,0,5,Own Stock,No Tax,exclusive,no_image.png,071A000174K0
Standard,Fluted Barrel Assy,2797,MISC,,F012E/N,0,10.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012N0000+A82
Standard,Focus Post 3.99-3.797,2798,MISC,,F012E/N,0,41.2,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000777-B002
Standard,VC Assy,2799,MISC,,F012E/N,0,49.8,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012N0000+A83
Standard,2G Lens Assy,2800,MISC,,F012E/N,0,24.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012N0000+A85
Standard,G10-11 Adjustment Washer T=0.3,2801,MISC,,F012E/N,0,8.8,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000644-B000
Standard,Flexible Guide,2802,MISC,,F012E/N,0,1.6,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000630-0002
Standard,Earth Flexible Board Assy,2803,MISC,,F012E/N,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,EA000102-0002
Standard,Inner Masking Plate,2804,MISC,,F012E/N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP001744-0002
Standard,Screw 1P2.0X5.0NI,2805,MISC,,F012E/N,0,60.2,0,5,Own Stock,No Tax,exclusive,no_image.png,7-000021-0000
Standard,Focus Scale Sheet,2806,MISC,,F012E/N/S,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,MP001166-0003
Standard,1G Lens Assy,2807,MISC,,F012E/N/S,0,83.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012N0000+A81
Standard,Decorative Ring Assy,2808,MISC,,F012E/N/S,0,76.6,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012N0000+A96
Standard,Fiction Cloth Ring Assy,2809,MISC,,F012E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012N0000+A95
Standard,Filter Screw Frame Assy,2810,MISC,,F012E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012N0000+A87
Standard,USD Assy,2811,MISC,,F012E/N/S,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012N0000+A86
Standard,Adjustment Washer T=0.4,2812,MISC,,F012E/N/S,0,1.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AB090A0173A0
Standard,Focus Post 3.99-3.787,2813,MISC,,F012E/N/S,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000777-0002
Standard,Screw BT2P1.7X4.5BNI,2814,MISC,,F012E/N/S,0,1.0,0,5,Own Stock,No Tax,exclusive,no_image.png,720020912
Standard,1G Post 3.99,2815,MISC,,F012E/N/S,0,50.9,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000782-E000
Standard,Screw 2P1.4X2.5C3C,2816,MISC,,F012E/N/S,0,3.1,0,5,Own Stock,No Tax,exclusive,no_image.png,710011022
Standard,Focus Scale Ring Assy,2817,MISC,,F012E/N/S,0,2.8,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012N0000+A88
Standard,Focus Coupling Post,2818,MISC,,F012E/N/S,0,3.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP002059-0000
Standard,Post Screw B,2819,MISC,,F012E/N/S,0,61.9,0,5,Own Stock,No Tax,exclusive,no_image.png,052EN0015302
Standard,Screw BTUT3.0P1.4X2.0B3C,2820,MISC,,F012E/N/S,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,761440016
Standard,2G Post 4.99-3.787,2821,MISC,,F012E/N/S,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000781-0004
Standard,2G Post 4.99-3.797,2822,MISC,,F012E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000781-B004
Standard,G10-11 Adjustment Washer T=0.5,2823,MISC,,F012E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000644-0000
Standard,G10-11 Adjustment Washer T=0.2,2824,MISC,,F012E/N/S,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000644-C000
Standard,G10-11 Adjustment Washer T=0.1,2825,MISC,,F012E/N/S,0,2.3,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000644-D000
Standard,G10-11 Adjustment Washer T=0.05,2826,MISC,,F012E/N/S,0,0.4,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000644-E000
Standard,G10-11 Adjustment Washer T=0.03,2827,MISC,,F012E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000644-F000
Standard,G10-11 Adjustment Washer T=0.02,2828,MISC,,F012E/N/S,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000644-G000
Standard,G11 Decorative Ring,2829,MISC,,F012E/N/S,0,0.4,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000866-0000
Standard,Coil Flexible Board Assy,2830,MISC,,F012E/N/S,0,0.4,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012N0000+A90
Standard,SCREW BT2P1.4X2.0B3C,2831,MISC,,F012E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,720010316
Standard,3G Adjustment Screw,2832,MISC,,F012E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000790-0001
Standard,3G Adjustment Spring,2833,MISC,,F012E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000797-0001
Standard,Cam Barrel Insulation Sheet,2834,MISC,,F012E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP002046-B000
Standard,Cam Barrel Insulation Sheet B,2835,MISC,,F012E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP002103-0000
Standard,Diaphragm Assy,2836,MISC,,F012N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012N0000+A84
Standard,Rear Barrel Assy,2837,MISC,,F012N,0,2.8,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012N0000+A89
Standard,Main Circuit Board Assy,2838,MISC,,F012N,0,5.6,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012N0000+A91
Standard,Brand Ring Assy,2839,MISC,,F012N,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012N0000+A92
Standard,Mount Assy,2840,MISC,,F012N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012N0000+A94
Standard,Contact Circuit Board Assy,2841,MISC,,F012N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012N0000+A93
Standard,Rear Masking Barrel,2842,MISC,,F012N,0,0.6,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000647-0005
Standard,1G Lens Rear Frame Assy,2843,MISC,,F012S,0,0.6,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012S0000+A82
Standard,Fluted Barrel Assy,2844,MISC,,F012S,0,5.4,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012S0000+A81
Standard,Diaphragm Assy,2845,MISC,,F012S,0,39.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012S0000+A83
Standard,Rear Barrel Assy,2846,MISC,,F012S,0,50.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012S0000+A84
Standard,Main Circuit Board Assy,2847,MISC,,F012S,0,25.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012S0000+A85
Standard,Brand Ring Assy,2848,MISC,,F012S,0,11.6,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012S0000+A86
Standard,FB Adjustment  Washer T=0.5,2849,MISC,,F012S,0,2.4,0,5,Own Stock,No Tax,exclusive,no_image.png,MP001370-0001
Standard,FB Adjustment  Washer T=0.3,2850,MISC,,F012S,0,1.8,0,5,Own Stock,No Tax,exclusive,no_image.png,MP001370-B001
Standard,FB Adjustment  Washer T=0.03,2851,MISC,,F012S,0,41.0,0,5,Own Stock,No Tax,exclusive,no_image.png,MP001370-F001
Standard,FB Adjustment  Washer T=0.02,2852,MISC,,F012S,0,60.5,0,5,Own Stock,No Tax,exclusive,no_image.png,MP001370-G001
Standard,Mount Assy,2853,MISC,,F012S,0,8.9,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012S0000+A88
Standard,Screw 1P2.0X5.5NI,2854,MISC,,F012S,0,44.1,0,5,Own Stock,No Tax,exclusive,no_image.png,7-000022-0000
Standard,Contact Circuit Board Assy,2855,MISC,,F012S,0,57.4,0,5,Own Stock,No Tax,exclusive,no_image.png,AF012S0000+A87
Standard,Rear Masking Barrel,2856,MISC,,F012S,0,45.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP001568-0001
Standard,Diaphragm Assy,2857,MISC,,F013E,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AF013E0000+A81
Standard,Rear Barrel Assy,2858,MISC,,F013E,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AF013E0000+A82
Standard,Main Circuit Board Assy,2859,MISC,,F013E,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AF013E0000+A83
Standard,Contact Circuit Board Assy,2860,MISC,,F013E,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AF013E0000+A85
Standard,Middle Lens Barrel Assy,2861,MISC,,F013E,0,14.7,0,5,Own Stock,No Tax,exclusive,no_image.png,AF013E0000+A86
Standard,Brand Ring Assy,2862,MISC,,F013E,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,AF013E0000+A84
Standard,FB Adjustment Washer T=0.5,2863,MISC,,F013E,0,1.4,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000859-0001
Standard,FB Adjustment Washer T=0.3,2864,MISC,,F013E,0,2.6,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000859-B001
Standard,FB Adjustment Washer T=0.2,2865,MISC,,F013E,0,10.5,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000859-C001
Standard,FB Adjustment Washer T=0.1,2866,MISC,,F013E,0,34.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000859-D001
Standard,FB Adjustment Washer T=0.05,2867,MISC,,F013E,0,49.6,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000859-E001
Standard,FB Adjustment Washer T=0.03,2868,MISC,,F013E,0,1.7,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000859-F001
Standard,FB Adjustment Washer T=0.02,2869,MISC,,F013E,0,9.0,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000859-G001
Standard,Rear Masking Barrel,2870,MISC,,F013E,0,25.7,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000845-0006
Standard,2G Lens VC Assy,2871,MISC,,F013E/N,0,0.4,0,5,Own Stock,No Tax,exclusive,no_image.png,AF013N0000+A83
Standard,Fluted Barrel Assy,2872,MISC,,F013E/N,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,AF013N0000+A87
Standard,Earth Flexible Board Assy,2873,MISC,,F013E/N,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AF013N0000+A94
Standard,Screw 1P2X4.5NI,2874,MISC,,F013E/N,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,7-000027-0000
Standard,Double Sided Tape for VC,2875,MISC,,F013E/N,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,MP001594-0000
Standard,Double Sided Tape for Iris,2876,MISC,,F013E/N,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,MP001239-0001
Standard,Decorative Ring Assy,2877,MISC,,F013E/N/S,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,AF013N0000+A96
Standard,1G Lens Assy,2878,MISC,,F013E/N/S,0,2.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AF013N0000+A81
Standard,1G Tilt Adjustment Washer t=0.1,2879,MISC,,F013E/N/S,0,68.3,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000869-B000
Standard,1G Tilt Adjustment Washer t=0.05,2880,MISC,,F013E/N/S,0,67.0,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000869-C000
Standard,1G Tilt Adjustment Washer t=0.03,2881,MISC,,F013E/N/S,0,1.5,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000869-D000
Standard,1G Tilt Adjustment Washer t=0.02,2882,MISC,,F013E/N/S,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000869-E000
Standard,Focus Rubber,2883,MISC,,F013E/N/S,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000868-0002
Standard,USD Assy,2884,MISC,,F013E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AF013N0000+A82
Standard,2G Post 4.487,2885,MISC,,F013E/N/S,0,3.5,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000882-F002
Standard,2G Post 4.497,2886,MISC,,F013E/N/S,0,53.0,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000882-P000
Standard,2G Post Screw,2887,MISC,,F013E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000886-0000
Standard,3G Lens  Assy,2888,MISC,,F013E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AF013N0000+A85
Standard,3G Post 4.497,2889,MISC,,F013E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000883-R000
Standard,3G Post Screw,2890,MISC,,F013E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP001571-0000
Standard,G 07-08 Adjustment Washer t=0.1,2891,MISC,,F013E/N/S,0,0.6,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000871-0001
Standard,3G Tilt Adjustment Washer T=0.1,2892,MISC,,F013E/N/S,0,62.2,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000872-B000
Standard,3G Tilt Adjustment Washer T=0.05,2893,MISC,,F013E/N/S,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000872-C000
Standard,3G Tilt Adjustment Washer T=0.03,2894,MISC,,F013E/N/S,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000872-D000
Standard,3G Tilt Adjustment Washer T=0.02,2895,MISC,,F013E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000872-E000
Standard,Cam Barrel Insulation Sheet B,2896,MISC,,F013E/N/S,0,66.3,0,5,Own Stock,No Tax,exclusive,no_image.png,MP002073-0000
Standard,Focus Coupling Post 5.02,2897,MISC,,F013E/N/S,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000884-C002
Standard,Cam B. Insulation Sheet t=0.04,2898,MISC,,F013E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP002051-B000
Standard,Cam B. Insulation Sheet t=0.13,2899,MISC,,F013E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP002051-0000
Standard,Coil Flexible Board Assy,2900,MISC,,F013E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,EA000079-0000
Standard,MR Mounting Base,2901,MISC,,F013E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000806-0000
Standard,Earth Board Spring,2902,MISC,,F013E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000792-0001
Standard,Focus Scale Ring Assy,2903,MISC,,F013E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AF013N0000+A88
Standard,Insulation Sheet,2904,MISC,,F013E/N/S,0,0.6,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000572-0001
Standard,Focus Window,2905,MISC,,F013E/N/S,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000855-0001
Standard,Focus Window Fixed Tape,2906,MISC,,F013E/N/S,0,0.5,0,5,Own Stock,No Tax,exclusive,no_image.png,MP001816-0000
Standard,Double Sided Tape for USD A,2907,MISC,,F013E/N/S,0,0.6,0,5,Own Stock,No Tax,exclusive,no_image.png,MP001237-0002
Standard,Double Sided Tape for USD B,2908,MISC,,F013E/N/S,0,3.3,0,5,Own Stock,No Tax,exclusive,no_image.png,MP001238-0001
Standard,Focus Scale Sheet,2909,MISC,,F013E/N/S,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000847-0003
Standard,1G Masking Sheet,2910,MISC,,F013E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000848-0000
Standard,G01 Retainer Ring,2911,MISC,,F013E/N/S,0,3.7,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000836-0000
Standard,G01 Lens,2912,MISC,,F013E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,GP000063-0001
Standard,B01 Lens,2913,MISC,,F013E/N/S,0,0.9,0,5,Own Stock,No Tax,exclusive,no_image.png,AF013N0000+A97
Standard,G01-02 Adjustment WasherA T=0.2,2914,MISC,,F013E/N/S,0,0.0,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000870-B002
Standard,G01-02 Adjustment WasherA T=0.1,2915,MISC,,F013E/N/S,0,0.2,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000870-C002
Standard,G01-02 Adjustment WasherA T=0.05,2916,MISC,,F013E/N/S,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000870-D002
Standard,G01-02 Adjustment WasherA T=0.03,2917,MISC,,F013E/N/S,0,0.9,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000870-E002
Standard,1G Lens Frame,2918,MISC,,F013E/N/S,0,0.3,0,5,Own Stock,No Tax,exclusive,no_image.png,MP000798-0003
Standard,Diaphragm Assy,2919,MISC,,F013N,0,4.5,0,5,Own Stock,No Tax,exclusive,no_image.png,AF013N0000+A84
Standard,Rear Barrel Assy,2920,MISC,,F013N,0,25.4,0,5,Own Stock,No Tax,exclusive,no_image.png,AF013N0000+A89
Standard,Main Circuit Board Assy,2921,MISC,,F013N,0,21.8,0,5,Own Stock,No Tax,exclusive,no_image.png,AF013N0000+A90
Standard,Contact Circuit Board Assy,2922,MISC,,F013N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AF013N0000+A92
Standard,Middle Lens Barrel Assy,2923,MISC,,F013N,0,0.1,0,5,Own Stock,No Tax,exclusive,no_image.png,AF013N0000+A93
